chimei	genus	lat	lon	Geological period	fossil_type	Source
北海道厚岸町・標茶町の別寒辺牛川中流域	Salix	43.21017301	144.7719418	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道厚岸町・標茶町の別寒辺牛川中流域	Rhus	43.21017301	144.7719418	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道厚岸町・標茶町の別寒辺牛川中流域	Artemisia	43.21017301	144.7719418	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Quercus	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Ulmus	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Fraxinus	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Betula	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Alnus	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Fagus	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Tilia	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Acer	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Carpinus	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Corylus	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Juglans	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Phellodendron	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Ilex	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道別海町風蓮湖岸	Artemisia	43.3177313	145.274497	Pleistocene	pollen	Sagatana, Akamatsu & Igarashi, 1986
北海道静川台地No34	Ulmus	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No34	Corylus	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No34	Betula	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No34	Alnus	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No34	Salix	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No34	Euonymus	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No34	Artemisia	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No34	Polygonum	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Fagus	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Quercus	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Betula	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Alnus	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Tilia	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Myrica	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Carpinus	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Fraxinus	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Lonicera	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
北海道静川台地No78	Artemisia	42.67686787	141.8182678	Pleistocene	pollen	Kondo, Igarashi & Sagayama, 1988
大分県小国町杖立層	Castanea	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Quercus	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Quercus	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Fagus	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Carpinus	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Betula	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Corylus	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Ulmus	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Alnus	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Ilex	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Buxus	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Elaeagnus	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Celtis	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Pterocarya	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Juglans	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Acer	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Tilia	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Liquidambar	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Salix	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Lagerstroemia	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Sapium	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Rhododendron	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県小国町杖立層	Artemisia	33.18305377	131.0329592	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Platycarya	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Betula	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Alnus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Carpinus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Carpinus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Fagus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Quercus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Quercus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Quercus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Quercus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Castanea	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Celtis	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Ulmus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Zelkova	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Lindera	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Prunus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Wisteria	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Pueraria	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Acer	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Acer	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Meliosma	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Ilex	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Tilia	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Cornus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Styrax	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大分県日田市大山町中川原大山層	Fraxinus	33.26056317	130.959149	Pleistocene	pollen	Iwauchi & Hase, 1989
大洲・内子盆地	Fagus	33.53385822	132.5950955	Pleistocene	pollen	Yamashita, Yoshikawa, Tsukagoshi, Nagaoka & Kumahara, 2006
大洲・内子盆地	Alnus	33.53385822	132.5950955	Pleistocene	pollen	Yamashita, Yoshikawa, Tsukagoshi, Nagaoka & Kumahara, 2006
大洲・内子盆地	Carpinus	33.53385822	132.5950955	Pleistocene	pollen	Yamashita, Yoshikawa, Tsukagoshi, Nagaoka & Kumahara, 2006
大洲・内子盆地	Styrax	33.53385822	132.5950955	Pleistocene	pollen	Yamashita, Yoshikawa, Tsukagoshi, Nagaoka & Kumahara, 2006
大洲・内子盆地	Zelkova	33.53385822	132.5950955	Pleistocene	pollen	Yamashita, Yoshikawa, Tsukagoshi, Nagaoka & Kumahara, 2006
大洲・内子盆地	Rubus	33.53385822	132.5950955	Pleistocene	pollen	Yamashita, Yoshikawa, Tsukagoshi, Nagaoka & Kumahara, 2006
大洲・内子盆地	Vitis	33.53385822	132.5950955	Pleistocene	pollen	Yamashita, Yoshikawa, Tsukagoshi, Nagaoka & Kumahara, 2006
鹿児島県入来町山之口層	Quercus	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県入来町山之口層	Quercus	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県入来町山之口層	Fagus	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県入来町山之口層	Ulmus	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県入来町山之口層	Carpinus	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県入来町山之口層	Corylus	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県入来町山之口層	Alnus	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県入来町山之口層	Pterocarya	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県入来町山之口層	Acer	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県入来町山之口層	Tilia	31.78115946	130.3127767	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Castanea	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Quercus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Quercus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Fagus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Ulmus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Carpinus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Betula	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Corylus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Alnus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Pterocarya	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Juglans	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Osmanthus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Fraxinus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Symplocos	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Acer	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Tilia	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Styrax	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Ilex	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Buxus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Elaeagnus	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Artemisia	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Lagerstroemia	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
鹿児島県蒲生町北西部田平川加治木層	Lonicera	31.79466971	130.5321153	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Castanea	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Quercus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Quercus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Fagus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Ulmus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Carpinus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Betula	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Corylus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Alnus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Pterocarya	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Juglans	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Osmanthus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Lagerstroemia	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Rhamnus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Symplocos	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Melia	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Acer	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Tilia	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Styrax	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Ilex	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Buxus	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Lonicera	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Vitis	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
宮崎県えびの市幸町池牟礼北部の池牟礼層	Artemisia	32.03108846	130.7827749	Pleistocene	pollen	Hase & Hatanaka, 1984
大分市片島Kt	Juglans	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Alnus	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Betula	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Carpinus	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Fagus	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Quercus	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Quercus	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Celtis	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Ulmus	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Acer	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Tilia	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Fraxinus	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Corylus	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Ilex	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Ligustrum	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Elaeagnus	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Lonicera	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Weigela	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Symplocos	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Artemisia	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市片島Kt	Polygonum	33.19541017	131.6400688	Pleistocene	macrofossil	Noi, 1985
大分市下郡Sm	Juglans	33.21208224	131.6466072	Pleistocene	macrofossil	Noi, 1985
